"cod_coordenacao_regional";"coordenacao_regional";"cod_escola";"escola";"tipo_escola";"curso";"serie";"turno";"cod_turma";"turma";"capacidade_alunos";"total_alunos_enturmados"
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.571;SR_NS_M_1_M;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.572;SR_NS_M_1_N;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.573;SR_NS_M_1_O;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.574;SR_NS_M_1_P;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.575;SR_NS_M_1_Q;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.576;SR_NS_M_1_R;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.577;SR_NS_M_1_S;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.578;SR_NS_M_1_T;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.579;SR_NS_M_1_U;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.580;SR_NS_M_1_V;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.581;SR_NS_M_1_W;6;0
3;CRE - Plano Piloto e Cruzeiro;4;CENTRO DE ENSINO FUNDAMENTAL ATHOS BULCÃO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;145.582;SR_NS_M_1_X;6;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 1";Matutino;144.892;"3º Ano - A";18;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 1";Matutino;144.893;"3º Ano - B";28;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 1";Matutino;144.894;"2º Ano - C";26;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 1";Matutino;144.895;"2º Ano - D";15;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 1";Matutino;144.896;"1º Ano - E";26;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 1";Matutino;144.897;"1º Ano - F";26;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 2";Matutino;144.898;"5º Ano - A";15;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 2";Matutino;144.899;"4º Ano - B";15;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 2";Matutino;144.900;"4º Ano - C";22;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"2º Ciclo - Bloco 2";Matutino;144.901;"5º Ano - D";30;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;144.902;"6º Ano - A";22;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;144.903;"6º Ano - B";22;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;144.904;"7º Ano - C";30;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;144.905;"7º Ano - D";30;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;144.906;"9º Ano - A";32;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;144.907;"9º Ano - B";30;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;144.908;"8º Ano - C";32;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;144.909;"8º Ano - D";30;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.910;SR_NS_M_1_A;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.911;SR_NS_M_1_B;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.912;SR_NS_M_1_C;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.913;SR_NS_M_1_D;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.914;SR_NS_M_1_E;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.915;SR_NS_M_1_F;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.916;SR_NS_M_1_G;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.917;SR_NS_M_1_H;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.918;SR_NS_M_1_I;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.919;SR_NS_M_1_J;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.920;SR_NS_M_1_K;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.921;SR_NS_M_1_L;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.922;SR_NS_V_1_A;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.923;SR_NS_V_1_B;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.924;SR_NS_V_1_C;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.925;SR_NS_V_1_D;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.926;SR_NS_V_1_E;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.927;SR_NS_V_1_F;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.928;SR_NS_V_1_G;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.929;SR_NS_V_1_H;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.930;SR_NS_V_1_I;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.931;SR_NS_V_1_J;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.932;SR_NS_V_1_K;10;0
3;CRE - Plano Piloto e Cruzeiro;5;CENTRO DE ENSINO FUNDAMENTAL 01 DO PLANALTO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.933;SR_NS_V_1_L;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Integral;144.934;"6º Ano - A";18;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Integral;144.935;"6º Ano - B";22;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Integral;144.936;"6º Ano - C";22;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Integral;144.937;"7º Ano - D";30;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Integral;144.938;"7º Ano - E";30;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Integral;144.939;"7º Ano - F";30;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Integral;144.940;"7º Ano - G";26;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.941;SR_NS_V_1_A;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.942;SR_NS_V_1_B;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.943;SR_NS_V_1_C;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.944;SR_NS_V_1_D;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.945;SR_NS_V_1_E;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.946;SR_NS_V_1_F;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.947;SR_NS_V_1_G;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.948;SR_NS_V_1_H;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.949;SR_NS_V_1_I;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.950;SR_NS_V_1_J;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.951;SR_NS_V_1_K;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.952;SR_NS_V_1_L;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.953;SR_NS_V_1_M;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.954;SR_NS_V_1_N;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.955;SR_NS_V_1_O;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.956;SR_NS_V_1_P;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.957;SR_NS_V_1_Q;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.958;SR_NS_V_1_R;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.959;SR_NS_V_1_S;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.960;SR_NS_V_1_T;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.961;SR_NS_V_1_U;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.962;SR_NS_V_1_V;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.963;SR_NS_V_1_W;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;144.964;SR_NS_V_1_X;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.965;SR_NS_M_1_A;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.966;SR_NS_M_1_B;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.967;SR_NS_M_1_C;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.968;SR_NS_M_1_D;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.969;SR_NS_M_1_E;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.970;SR_NS_M_1_F;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.971;SR_NS_M_1_G;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.972;SR_NS_M_1_H;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.973;SR_NS_M_1_I;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.974;SR_NS_M_1_J;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.975;SR_NS_M_1_K;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.976;SR_NS_M_1_L;10;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.977;SR_NS_M_1_M;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.978;SR_NS_M_1_N;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.979;SR_NS_M_1_O;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.980;SR_NS_M_1_P;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.981;SR_NS_M_1_Q;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.982;SR_NS_M_1_R;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.983;SR_NS_M_1_S;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.984;SR_NS_M_1_T;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.985;SR_NS_M_1_U;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.986;SR_NS_M_1_V;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.987;SR_NS_M_1_W;6;0
3;CRE - Plano Piloto e Cruzeiro;6;CENTRO DE ENSINO FUNDAMENTAL 02 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;144.988;SR_NS_M_1_X;6;0
3;CRE - Plano Piloto e Cruzeiro;7;CENTRO DE ENSINO FUNDAMENTAL 03 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;144.989;"7º Ano - A";30;0
3;CRE - Plano Piloto e Cruzeiro;7;CENTRO DE ENSINO FUNDAMENTAL 03 DE BRASÍLIA;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;144.990;"7º Ano - B";30;0
